iter	MAE	RMSE
42820	2.629528316	3.720935326
42825	2.629494814	3.720882161
42830	2.629442966	3.720799411
42835	2.629397765	3.720727236
42840	2.62936187	3.72066292
42845	2.629322784	3.720605749
42850	2.629278115	3.720544576
42855	2.629226001	3.720473825
42860	2.629172557	3.720388779
42865	2.629140916	3.720338465
42870	2.629097045	3.720276001
42875	2.629044133	3.720199813
42880	2.628994146	3.720131628
42885	2.628957719	3.720074592
42890	2.628910125	3.720018556
42895	2.628869444	3.719953656
42900	2.628822914	3.719891328
42905	2.628780371	3.719822566
42910	2.628739425	3.719753946
42915	2.628693426	3.719694045
42920	2.628658594	3.719638432
42925	2.628610735	3.719564376
42930	2.628564736	3.719499039
42935	2.628520864	3.719435274
42940	2.628470877	3.71936007
42945	2.628431526	3.719298304
42950	2.628397492	3.719247832
42955	2.628339528	3.719169764
42960	2.628290073	3.719090551
42965	2.628252583	3.719032212
42970	2.628198607	3.718951566
42975	2.628160851	3.718896657
42980	2.628104483	3.718814292
42985	2.628057686	3.718733069
42990	2.628009029	3.718660997
42995	2.627972336	3.718609659
43000	2.627911447	3.718525714
43005	2.627856143	3.718434188
43010	2.627801901	3.718358963
43015	2.627763613	3.718304904
43020	2.627724794	3.718242977
43025	2.627680656	3.718185054
43030	2.627631201	3.718103103
43035	2.627580416	3.718016429
43040	2.627538937	3.717964224
43045	2.627486026	3.717896141
43050	2.627440293	3.717823481
43055	2.627384722	3.717740663
43060	2.627354411	3.717693317
43065	2.627308944	3.717625945
43070	2.627265604	3.717563149
43075	2.627224391	3.71750264
43080	2.627171479	3.717430687
43085	2.627123353	3.717359591
43090	2.627080811	3.717294215
43095	2.627024177	3.717214246
43100	2.626984294	3.717158167
43105	2.626943081	3.717092359
43110	2.626890435	3.717012958
43115	2.626837523	3.71693141
43120	2.62679179	3.716869175
43125	2.626741537	3.716789197
43130	2.626706174	3.716732396
43135	2.626658314	3.716664005
43140	2.626612315	3.716590747
43145	2.626572698	3.716532656
43150	2.626535474	3.716479571
43155	2.626498781	3.716428489
43160	2.626448528	3.71635723
43165	2.626408645	3.716295271
43170	2.626358924	3.716218
43175	2.626321433	3.716154751
43180	2.626273839	3.716085204
43185	2.626233424	3.716018661
43190	2.626179715	3.715943388
43195	2.626136375	3.715877272
43200	2.62609915	3.715828185
43205	2.626049429	3.715752908
43210	2.625996517	3.715671475
43215	2.625932172	3.715575299
43220	2.625884046	3.715495293
43225	2.625850013	3.715440476
43230	2.625815181	3.715382223
43235	2.625765726	3.715303502
43240	2.625719993	3.71524768
43245	2.625681971	3.715187277
43250	2.625628793	3.715117426
43255	2.625592633	3.715058882
43260	2.625535998	3.714975
43265	2.625479896	3.714892262
43270	2.625437354	3.714826127
43275	2.625388696	3.714756556
43280	2.625355992	3.714711749
43285	2.625305207	3.714630579
43290	2.625270641	3.714571884
43295	2.625227833	3.714507891
43300	2.625170667	3.71442185
43305	2.62512972	3.714362722
43310	2.62509808	3.714308318
43315	2.62505474	3.714243175
43320	2.625009805	3.714177315
43325	2.62496939	3.714109592
43330	2.624925784	3.714041869
43335	2.624881646	3.71398159
43340	2.624839104	3.713922168
43345	2.624795233	3.713858594
43350	2.624755349	3.713802464
43355	2.624717061	3.713737169
43360	2.624669201	3.713676312
43365	2.624624266	3.713607864
43370	2.624584649	3.713551444
43375	2.624535991	3.713478126
43380	2.62449079	3.713404089
43385	2.624454097	3.713348382
43390	2.624407035	3.713281218
43395	2.624368215	3.713211904
43400	2.624321951	3.713147744
43405	2.624282333	3.713095041
43410	2.624248034	3.713041907
43415	2.624203364	3.712982327
43420	2.624165874	3.712920455
43425	2.624107644	3.712833661
43430	2.624051542	3.712755602
43435	2.62401219	3.712698882
43440	2.623967521	3.712622252
43445	2.623915939	3.712549775
43450	2.623873397	3.712488755
43455	2.623830589	3.712419139
43460	2.623783792	3.712357401
43465	2.623723435	3.71226515
43470	2.623682223	3.712200401
43475	2.623649784	3.712150693
43480	2.623600063	3.712079639
43485	2.623552735	3.71200844
43490	2.623499557	3.711937096
43495	2.623470044	3.7118881
43500	2.623428565	3.711822629
43505	2.623389213	3.711763029
43510	2.623348267	3.711700707
43515	2.623303065	3.711639817
43520	2.623252547	3.711558294
43525	2.623211866	3.711493532
43530	2.623175173	3.711434788
43535	2.623139278	3.711379338
43540	2.623089557	3.711316293
43545	2.623026541	3.711221293
43550	2.622989051	3.711164837
43555	2.622945179	3.711096056
43560	2.622901308	3.711022116
43565	2.622868869	3.710978697
43570	2.622819946	3.710901888
43575	2.622769959	3.710824505
43580	2.622741775	3.710772628
43585	2.622705614	3.710713585
43590	2.622661742	3.710651389
43595	2.622616009	3.710578013
43600	2.622571074	3.710513951
43605	2.622524012	3.710436846
43610	2.622487319	3.710382098
43615	2.622445575	3.710316169
43620	2.622411275	3.710266149
43625	2.622368201	3.710204662
43630	2.622319543	3.710135433
43635	2.622269025	3.710054881
43640	2.622231268	3.710002277
43645	2.622188726	3.709937918
43650	2.622142196	3.709871122
43655	2.622109225	3.709810201
43660	2.622063493	3.709745409
43665	2.622020419	3.709672589
43670	2.621983194	3.709616682
43675	2.621936664	3.709544719
43680	2.621900503	3.709487808
43685	2.62186381	3.709441073
43690	2.621821534	3.709388747
43695	2.621781385	3.709330399
43700	2.6217306	3.709245098
43705	2.621692046	3.709187178
43710	2.621643654	3.709108038
43715	2.621590211	3.709032051
43720	2.621551125	3.708973554
43725	2.621507254	3.708903873
43730	2.621457798	3.708811823
43735	2.621422435	3.708764076
43740	2.621376436	3.708690663
43745	2.621340276	3.708633881
43750	2.621304646	3.708586706
43755	2.621258914	3.708499236
43760	2.621209724	3.708425244
43765	2.621167182	3.7083567
43770	2.621137137	3.708313823
43775	2.621096722	3.708254024
43780	2.621058434	3.708182035
43785	2.621005788	3.70810273
43790	2.62095713	3.70802916
43795	2.620916183	3.707968783
43800	2.62086274	3.707891769
43805	2.620820995	3.707832393
43810	2.620786695	3.707779041
43815	2.62074628	3.707716365
43820	2.620705599	3.707658851
43825	2.620673693	3.70760693
43830	2.620625035	3.707538944
43835	2.620570262	3.70746938
43840	2.620523731	3.707394076
43845	2.620481987	3.707342438
43850	2.620429873	3.707265985
43855	2.620379354	3.707191107
43860	2.620338939	3.70712713
43865	2.620279646	3.707042352
43870	2.620244283	3.706977512
43875	2.620197486	3.706899042
43880	2.62015521	3.70683922
43885	2.620105489	3.70676376
43890	2.620056299	3.706692746
43895	2.620018277	3.706636508
43900	2.619978394	3.706572952
43905	2.619925482	3.70647984
43910	2.619880813	3.706417429
43915	2.619839068	3.706354012
43920	2.619792538	3.706287438
43925	2.619737765	3.706204362
43930	2.619698147	3.706139508
43935	2.619672622	3.706103493
43940	2.619630877	3.706034331
43945	2.619572648	3.705957277
43950	2.619520002	3.705880364
43955	2.619474535	3.705810768
43960	2.619427207	3.705736722
43965	2.619374561	3.705660809
43970	2.619331753	3.70559207
43975	2.619281766	3.705520603
43980	2.619241616	3.705448561
43985	2.619199872	3.705380392
43990	2.619158925	3.705314374
43995	2.619120105	3.705252231
44000	2.619077829	3.705190517
44005	2.619028374	3.705123204
44010	2.618990086	3.705067372
44015	2.618940896	3.704998766
44020	2.61889862	3.704935756
44025	2.618855812	3.704870305
44030	2.618809016	3.704804565
44035	2.618767803	3.704739255
44040	2.618737757	3.70469203
44045	2.618688834	3.704610498
44050	2.618649748	3.704558678
44055	2.618599495	3.704485899
44060	2.618549242	3.704417856
44065	2.61851255	3.704362013
44070	2.618461233	3.704277746
44075	2.618437569	3.704239272
44080	2.618396622	3.704177972
44085	2.618356473	3.704120834
44090	2.618313399	3.704049339
44095	2.618278568	3.703994065
44100	2.618241343	3.703941806
44105	2.618193218	3.703862841
44110	2.618159981	3.703811872
44115	2.618115578	3.703741376
44120	2.61807862	3.703684231
44125	2.618040863	3.703624645
44130	2.617988483	3.703560894
44135	2.617947005	3.703491972
44140	2.617913503	3.703436116
44145	2.617867504	3.703370638
44150	2.617827621	3.703315642
44155	2.61778242	3.703245136
44160	2.617750513	3.703191286
44165	2.617704248	3.703128389
44170	2.617660111	3.703062762
44175	2.617622886	3.703010203
44180	2.617572368	3.702934808
44185	2.617531155	3.702873917
44190	2.617485156	3.702800244
44195	2.617440753	3.702736334
44200	2.617404326	3.702679605
44205	2.617358061	3.702610667
44210	2.617320571	3.702553505
44215	2.61728574	3.702507114
44220	2.617244261	3.702442769
44225	2.617199326	3.702367219
44230	2.617151732	3.702283194
44235	2.617116103	3.702230336
44240	2.617077017	3.702174317
44245	2.617036602	3.702113126
44250	2.616998048	3.70206084
44255	2.616958165	3.701998211
44260	2.616921206	3.701940321
44265	2.616883982	3.701883293
44270	2.61685048	3.701826119
44275	2.616800227	3.701749695
44280	2.616746252	3.701694818
44285	2.616708495	3.701624138
44290	2.616674993	3.701567392
44295	2.616640428	3.70151438
44300	2.616593631	3.701443983
44305	2.61653939	3.701361374
44310	2.616506154	3.701305054
44315	2.616455635	3.701228619
44320	2.616402989	3.701150315
44325	2.616354332	3.701079912
44330	2.616316044	3.701017985
44335	2.616270045	3.700952751
44340	2.616224046	3.700891684
44345	2.616187354	3.700834208
44350	2.616151459	3.700776013
44355	2.616090038	3.70067442
44360	2.61604723	3.700613492
44365	2.615998041	3.700536181
44370	2.615961614	3.700472951
44375	2.615921731	3.700402966
44380	2.615874669	3.700324213
44385	2.61582415	3.700245602
44390	2.615780544	3.700177769
44395	2.615729759	3.700108496
44400	2.615687483	3.700038936
44405	2.61564308	3.699974835
44410	2.615593093	3.699901104
44415	2.615556134	3.699840306
44420	2.615515453	3.699776777
44425	2.615472911	3.699722015
44430	2.615439143	3.699662221
44435	2.615385434	3.699591358
44440	2.615339169	3.6995238
44445	2.615288916	3.699451497
44450	2.615251692	3.699393711
44455	2.615193994	3.699315224
44460	2.615146134	3.69924723
44465	2.615093488	3.699176359
44470	2.615043235	3.699102036
44475	2.615001224	3.699034182
44480	2.614952567	3.698966614
44485	2.614907898	3.698897606
44490	2.614861367	3.698824141
44495	2.614819622	3.698763901
44500	2.614782664	3.698713293
44505	2.614737995	3.698645144
44510	2.614688008	3.698574118
44515	2.614650251	3.698509273
44520	2.614612495	3.698453773
44525	2.614576866	3.6983872
44530	2.614546821	3.698342482
44535	2.61450481	3.698290143
44540	2.614471308	3.698233777
44545	2.61442531	3.698167776
44550	2.614384097	3.69811299
44555	2.614342618	3.698054032
44560	2.614295822	3.697982564
44565	2.614265245	3.697930938
44570	2.614222171	3.697862631
44575	2.614175374	3.69779763
44580	2.614133098	3.697732196
44585	2.614094544	3.697673664
44590	2.614044025	3.697601181
44595	2.613999622	3.697534881
44600	2.613951496	3.697464984
44605	2.613908954	3.697403428
44610	2.613865348	3.697347192
44615	2.613811905	3.697259025
44620	2.613770958	3.697201205
44625	2.61372815	3.697131302
44630	2.613688266	3.697068589
44635	2.613646788	3.697002135
44640	2.613597598	3.696925612
44645	2.61356064	3.696867355
44650	2.613520756	3.696805932
44655	2.613477683	3.696753571
44660	2.613450562	3.696699771
44665	2.613402436	3.696635037
44670	2.613359362	3.696570877
44675	2.613316554	3.696499092
44680	2.613274012	3.696440253
44685	2.613237585	3.696387599
44690	2.613194777	3.696327895
44695	2.613139472	3.696251645
44700	2.613077786	3.696159855
44705	2.613032851	3.696093386
44710	2.61299217	3.696031231
44715	2.612961859	3.695982024
44720	2.612918253	3.695911666
44725	2.612865075	3.695832818
44730	2.612836359	3.695787494
44735	2.612795678	3.695728212
44740	2.612750211	3.695660439
44745	2.61270953	3.695602881
44750	2.612666456	3.695528775
44755	2.612619394	3.695467042
44760	2.6125718	3.695393509
44765	2.612526067	3.695329759
44770	2.612472358	3.695246725
44775	2.612434335	3.695182973
44780	2.612398972	3.695131453
44785	2.612357228	3.695058776
44790	2.612311761	3.695000633
44795	2.612281981	3.694948823
44800	2.612240769	3.694890822
44805	2.612200885	3.694822171
44810	2.612171903	3.694783167
44815	2.612120321	3.69469206
44820	2.612079108	3.694635351
44825	2.612028324	3.694564248
44830	2.611983654	3.69450509
44835	2.611951748	3.694447947
44840	2.6119225	3.694400878
44845	2.611880489	3.694343445
44850	2.61183582	3.694272768
44855	2.611795139	3.694208999
44860	2.611739303	3.694123205
44865	2.611708459	3.694076996
44870	2.611663258	3.694019126
44875	2.611628161	3.693964566
44880	2.611590671	3.693908278
44885	2.611542811	3.693838168
44890	2.611490165	3.693747183
44895	2.611443103	3.693679805
44900	2.611396572	3.693600189
44905	2.611366793	3.69355167
44910	2.611327175	3.693496528
44915	2.611284899	3.693427562
44920	2.611237837	3.693358883
44925	2.611194231	3.693294091
44930	2.611158336	3.693238656
44935	2.611111805	3.69317847
44940	2.611068731	3.693106042
44945	2.611025923	3.693045421
44950	2.610977	3.692973135
44955	2.61094403	3.692925328
44960	2.610904412	3.692867728
44965	2.610844321	3.692776574
44970	2.610795398	3.692704571
44975	2.610756844	3.692635735
44980	2.610713238	3.692566321
44985	2.610669101	3.69249417
44990	2.61062842	3.692440308
44995	2.610584814	3.692385149
45000	2.610538284	3.69232682
45005	2.61049973	3.692260137
45010	2.610451604	3.692175738
45015	2.6104072	3.692105019
45020	2.610352162	3.692024793
45025	2.610298452	3.691950903
45030	2.610258303	3.691884501
45035	2.610214431	3.691818675
45040	2.610153809	3.691736714
45045	2.610097972	3.69165864
45050	2.610054632	3.691595835
45055	2.610005709	3.69152741
45060	2.609969016	3.691470941
45065	2.609932323	3.691413606
45070	2.609895897	3.691358575
45075	2.609856545	3.691295621
45080	2.609814535	3.691229783
45085	2.609780767	3.691179793
45090	2.60972493	3.691096089
45095	2.609683717	3.691034426
45100	2.609625488	3.690946108
45105	2.609572576	3.690870324
45110	2.60951541	3.690787477
45115	2.609464625	3.690711689
45120	2.609418627	3.690642672
45125	2.609371032	3.690571347
45130	2.609331149	3.690519618
45135	2.609285416	3.690454632
45140	2.609254041	3.690404342
45145	2.609220805	3.690349585
45150	2.609184379	3.690298718
45155	2.60913838	3.690230413
45160	2.609100092	3.690177382
45165	2.609063133	3.690109363
45170	2.609029366	3.690050134
45175	2.608969009	3.689970296
45180	2.608928594	3.689908182
45185	2.608886052	3.68984722
45190	2.608830215	3.689769251
45195	2.608790332	3.689701225
45200	2.608744865	3.689636224
45205	2.608709502	3.689580734
45210	2.608672543	3.689512993
45215	2.608636648	3.689459231
45220	2.608603146	3.689405613
45225	2.608565922	3.689350841
45230	2.608513807	3.689280789
45235	2.608474988	3.689206988
45240	2.608423937	3.689142267
45245	2.608374482	3.689074661
45250	2.608334864	3.68901455
45255	2.608304819	3.688965394
45260	2.608272115	3.688909607
45265	2.608228775	3.688841276
45270	2.60818836	3.688780008
45275	2.608152199	3.688726957
45280	2.608112847	3.688663669
45285	2.608078282	3.688604849
45290	2.608039196	3.688546172
45295	2.608002504	3.688496722
45300	2.607961291	3.688438332
45305	2.607918749	3.68837922
45310	2.607869825	3.688307131
45315	2.607829144	3.688245277
45320	2.607789793	3.688185009
45325	2.607755227	3.688119837
45330	2.607706835	3.68804212
45335	2.6076619	3.687982137
45340	2.607619624	3.687912635
45345	2.607572296	3.687849045
45350	2.607520448	3.687776946
45355	2.607468067	3.687694174
45360	2.607434034	3.687645145
45365	2.607390162	3.687570157
45370	2.607349215	3.687520982
45375	2.607312523	3.687472815
45380	2.607273703	3.687413688
45385	2.607221589	3.687332783
45390	2.607183567	3.687267308
45395	2.607138631	3.687199957
45400	2.607105661	3.687144575
45405	2.607056472	3.687073039
45410	2.607016323	3.686994866
45415	2.606979896	3.686937895
45420	2.606950648	3.686890875
45425	2.606911031	3.68682568
45430	2.606863968	3.686758753
45435	2.606816374	3.686691104
45440	2.606766387	3.68662129
45445	2.606717198	3.686549456
45450	2.606684228	3.686499401
45455	2.606638229	3.686423092
45460	2.60659356	3.686357889
45465	2.606554474	3.686299754
45470	2.606500499	3.686219257
45475	2.606455298	3.686143375
45480	2.606407438	3.686077302
45485	2.606378988	3.686039792
45490	2.606342295	3.685977757
45495	2.606308261	3.685924232
45500	2.606279279	3.685878064
45505	2.60623461	3.685809533
45510	2.60618675	3.685738981
45515	2.606138624	3.685673045
45520	2.606102995	3.68561158
45525	2.606063644	3.685557762
45530	2.606026685	3.685502067
45535	2.605982016	3.685432951
45540	2.605934156	3.685363691
45545	2.605887891	3.685298181
45550	2.605849603	3.685244213
45555	2.605807061	3.68518101
45560	2.605777813	3.685128483
45565	2.605739259	3.685078121
45570	2.605698047	3.685025449
45575	2.605666938	3.684969602
45580	2.605616685	3.684884891
45585	2.605580258	3.684830196
45590	2.605542236	3.684762944
45595	2.605506873	3.684712144
45600	2.605461672	3.684651241
45605	2.605432956	3.684606212
45610	2.605394136	3.684549492
45615	2.605352392	3.68448007
45620	2.605308786	3.684412957
45625	2.605271295	3.684356667
45630	2.605229285	3.684292149
45635	2.605183552	3.684220125
45640	2.605155634	3.68417639
45645	2.605115485	3.684118942
45650	2.605077463	3.684062647
45655	2.605038111	3.684000578
45660	2.604996367	3.683937786
45665	2.604946911	3.683865322
45670	2.604899849	3.683797475
45675	2.604863156	3.683741754
45680	2.604810776	3.683664233
45685	2.604766373	3.6836049
45690	2.604716652	3.683522756
45695	2.604670387	3.683455336
45700	2.604627047	3.68339831
45705	2.604575731	3.683321359
45710	2.60452468	3.683245851
